inference_time,cpu_usage,ram_usage,disk_usage
116.97755715809762,0.0,2878.484375,-1.0
,22.0,2884.375,18.37709838829492
,25.3,2885.640625,5.195736383759697
,24.8,2906.4375,2.3980867772840324
,25.1,2906.4375,0.0
,25.2,2910.078125,0.0
,25.8,2914.421875,0.7993554605467104
,25.3,2915.046875,0.0
,25.0,2910.15625,0.0
,25.3,2922.34375,0.0
,25.4,2922.34375,0.0
,25.1,2922.34375,0.7993503177315848
,25.1,2922.34375,0.0
,25.0,2922.34375,0.0
,25.3,2921.765625,1.9981728247551056
,25.2,2922.109375,0.0
,26.1,2922.109375,5.995298253094025
,25.4,2922.109375,1.9983708682049204
,25.0,2922.34375,1.1990018754023324
,25.1,2922.34375,1.5986600989834967
,25.2,2922.34375,0.0
,25.4,2922.15625,1.1990125987668763
,25.4,2922.15625,0.0
,25.0,2922.15625,0.0
,25.3,2922.15625,0.0
,25.2,2922.15625,0.0
,25.1,2922.15625,0.7993133243283115
,25.1,2924.984375,0.0
,25.1,2924.515625,0.0
,25.2,2924.515625,0.0
,25.1,2924.515625,0.0
,25.1,2924.515625,1.9983214758094177
,26.0,2924.75,0.0
,25.2,2924.75,0.3996346056684541
,25.3,2924.75,0.0
,25.1,2924.75,0.0
,25.4,2924.75,0.39967099679826223
,25.2,2924.75,0.0
,25.1,2924.75,0.0
,25.4,2924.75,0.0
,25.1,2925.453125,1.9983996414641807
,25.0,2924.75,1.199037465694222
,25.4,2924.609375,0.0
,25.2,2924.609375,0.0
,25.2,2924.609375,0.0
,25.1,2924.609375,0.0
,25.2,2924.609375,0.799144504735002
,25.6,2924.609375,0.0
,26.1,2924.609375,0.0
,25.0,2924.609375,0.0
,25.2,2924.609375,0.0
,25.1,2924.609375,0.7991039280806198
,25.4,2924.609375,0.0
,25.3,2924.609375,0.0
,25.1,2924.609375,0.3996731541113657
,25.2,2924.609375,0.0
,25.6,2924.609375,1.1989534801125692
,25.1,2924.609375,0.0
,25.1,2924.609375,0.0
,25.2,2925.1875,0.0
,25.4,2924.703125,0.3996628488324878
,25.1,2924.625,0.7990845526494224
,25.4,2924.453125,0.0
,25.1,2924.453125,0.0
,25.3,2924.453125,0.0
,26.4,2924.453125,0.0
,25.4,2924.671875,0.7992878592426259
,25.4,2924.671875,0.0
,25.1,2924.671875,0.0
,25.2,2924.671875,0.7993487816875419
,25.1,2924.671875,0.0
,25.4,2924.671875,0.39957337147197014
,25.1,2924.671875,0.0
,25.2,2924.671875,0.0
,25.2,2924.671875,0.39962749483855065
,25.0,2924.671875,0.0
,25.1,2924.671875,0.7991417903519454
,25.6,2924.671875,0.0
,25.4,2924.671875,0.0
,25.1,2924.671875,0.0
,25.1,2924.671875,0.0
,26.2,2924.671875,1.1990078830736774
,25.1,2924.578125,0.0
,25.2,2924.578125,0.0
,25.1,2924.578125,0.0
,25.4,2924.578125,0.0
,25.2,2924.578125,0.7993554055012225
,25.1,2924.578125,0.0
,25.4,2924.578125,0.0
,25.1,2924.578125,0.0
,25.2,2924.578125,0.0
,25.4,2924.578125,1.1987077416297336
,25.8,2924.9375,0.39956514728768533
,25.5,2924.9375,0.0
,25.4,2924.9375,0.0
,25.4,2924.9375,0.0
,25.3,2924.9375,0.3996760602261524
,25.2,2924.921875,0.0
,26.2,2924.921875,0.0
,25.3,2924.921875,0.39957049686747276
,25.2,2924.921875,2.3978923939776626
,25.1,2924.921875,0.7993378765024552
,26.9,2924.734375,0.3996490561400553
,25.2,2924.734375,0.0
,25.1,2924.734375,1.198960052096937
,25.1,2924.546875,0.0
,25.3,2924.546875,0.7992972922951816
,25.6,2924.546875,0.0
,25.2,2924.546875,0.0
,25.2,2924.546875,0.0
,25.1,2924.515625,0.0
,25.4,2924.328125,0.7993234677509927
,25.0,2924.328125,0.0
,25.2,2924.328125,0.0
,26.1,2924.328125,0.0
,25.7,2924.328125,0.0
,25.2,2924.328125,1.997669981851679
